URL;ID;Titulo;Data Reclamação;Local do reclamante;reclamacao_completa;Status;Consideracao_Final;Problema;Produto;Categoria;Nota;Voltaria fazer Negocio
https://www.reclameaqui.com.br/uber-eats/cobranca-pelo-pedido-cancelado_8SqH-BwDLyZNUtGg/;130611469;Cobranca pelo pedido cancelado;03/10/2021 às 18:10;Curitiba - PR;"Estava realizando um pedido pelo Uber eats e sem querer ficou para o endereço do meu trabalho e eu estava em casa, no mesmo segundo percebi o erro e solicitei o cancelamento, e para minha surpresa foi cobrado uma taxa no valor de R$25.70
Um absurdo, uma taxa no valor do pedido sendo que na msm hora eu cancelei, um descaso com o consumidor, nunca mais uso essa plataforma.";Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cobrado-porem-cancelado_7g9nS7pXHTBxhRx9/;130610631;Pedido cobrado porem cancelado;03/10/2021 às 17:36;Taubaté - SP;Estou a um mês tentando resolver com a empresa, no dia 31/08 fiz um pedido no valor de 85,55R$ o pedido foi cancelado mais foi cobrado, tentei por diversas vezes o contato pelo app, de início diziam que nada seria cobrado e quando eu questionava que q havia sido cobrado era ignorada.;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/comida-pessima-ma-qualidde-velha_hM4bFvs3pUNpmV9C/;130609857;Comida pessima ma qualidde velha;03/10/2021 às 17:03;São Paulo - SP;Comprei uma refeicao para meu almoco hoje 03/10 e escolhi prato a parmegiana com acompanhamentos de arroz feijao pure e salada paguei 26,78 reais e recebi um refeicao pessima intragavel e fria, carne dura e velha nem de longe lembra parmegiana pois nao tinha molho nem queijo nada, os acompanhamentos arroz e feijao sem sabor e frio, muito decepcionante. Como um parceiro nessa pessima qualidade esta associada ao Uber Eats? Paguei e ainda estou com fome nao da p comer e decepcionada, pois minha intençao era ter almoco saboroso de comida caseira e nao foi o que recebi. O que recebi nao corresponde nada com o anuncio da venda. Outro detalhe solicitei que enviassem garfos descartaveis e tambem nao veio. Socorro. Quero meu dinheiro pago de volta.;Não respondida;Sem considerações finais;Qualidade do produto;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cobranca-duplicadas_-rdE0rbCz54GvHSL/;130609051;COBRANCA DUPLICADAS;03/10/2021 às 16:30;Guarujá - SP;"Boa tarde
Como sempre, preciso vir ao reclame aqui para resolver o problema do Uber está. Fiz uma compra em FEVEREIRO, o mesmo já foi pago. E está me cobrando até hoje ... Informo que o mesmo já foi pago e por conta disso, fico impossibilitada de comprar ou fazer viagens . Super errado. Já foi pago em fevereiro, agora querem cobrar novamente???
Email > Jaqueline.m.hora@gmail.com";Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/valor-debitado-indevidamente_RUj_EhZqxdVMLJ90/;130608949;Valor debitado indevidamente.;03/10/2021 às 16:26;Brasília - DF;No dia 26/9/2021 realizei um pedido de um lanche pelo aplicativo Uber Eats, o pedido não foi registrado e o valor de R$ 65,74 foi debitado da minha conta indevidamente já que o pedido nunca chegou e nem sequer aparecer no aplicativo. Foram feitas diversas tentativa de entrar em contato com a empresa, pelo site, aplicativo e pelo telefone. Até que no dia seguinte por e-mail eles me responderam que passariam meu problema para o setor responsável o que nunca aconteceu pois até hoje não obtive nenhuma resposta da empresa.;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/descaso_N_huhULplarjojys/;130608451;Descaso;03/10/2021 às 16:07;São Paulo - SP;"Há dias venho tendo problemas com a plataforma da Uber Eats onde faço o pedido, seleciono as mais variadas formas de pagamento e é apresentada uma mensagem de erro informando que devo abrir mensagem no suporte.
Pois bem, ao abrir a mensagem no suporte, os atendentes não leem sua solicitação e seu problema e dão respostas ineficientes para o problema apresentado sem o mínimo de interesse.
E pra completar, a plataforma não tem uma central de atendimento via Voz e piorou uma ouvidoria.
Sou cliente Platina do serviço de fidelidade da Uber e esperar 40 min uma resposta padrão que não resolve minha dúvida é INACREDITÁVEL!";Não respondida;Sem considerações finais;Mau Atendimento;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-incompleto-e-obrigacao-de-receber_O5ZFOSgwDhJHbuBa/;130608373;PEDIDO INCOMPLETO E OBRIGACAO DE RECEBER;03/10/2021 às 16:04;São Paulo - SP;"Fiz um pedido hoje, na uber eats. Chegando aqui, o pedido estava incompleto. O entregador entrou em contato com restaurante, porém sem sucesso. Ele entrou em contato com a Uber, mas a mesma recomendou eu ACEITAR O PEDIDO INCOMPLETO e TENTAR solicitar o pedido de reembolso pelo app do produto faltante. Eu, como consumidora, nao aceitei o pedido incompleto, e o entregador, junto a atendente informou que irei ser taxada pelo cancelamento do pedido.
Além do tempo de espera, por confiar na plataforma. Ainda fui informada que irei ser taxada.
Gostaria que a uber eats se posicionasse e pudesse me ajidar em relação a este assunto.";Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-nao-entregue_P0VhRQ55H81vUDdK/;130607967;Pedido nao entregue;03/10/2021 às 15:47;João Pessoa - PB;"Este Uber Eats é um aplicativo que pune seus usuários por coisas óbvias como a falta de uma descrição do número do apartamento de um prédio, sendo que há a portaria para receber o pedido em questão e o nome da pessoa que pediu, e atitudes [Editado pelo Reclame Aqui]s de entregadores. O preço que você tem que pagar por isso? Seu tempo perdido, não reembolso do dinheiro gasto e a não entrega do pedido realizado. A cereja do bolo é a total indiferença do suporte do aplicativo, que deveria ajudar seus usuários, e, claro, demora para responder e quando o faz joga a culpa em você. É você quem mentiu.

Minha experiência foi ter realizado um pedido, que demorei, inclusive, menos que os dez minutos de espera informado para responder o entregador, porém, ele não viu minha mensagem, tentei ligar para ele e a pessoa disse que tinha tentado comunicar comigo sendo que a única coisa que havia no meu celular era uma mensagem a qual ele enviou pelo aplicativo que, reforço, não se deu o trabalho de ver a mensagem que retornei para ele. Quando desci na portaria para ver, novamente ainda antes dos dez minutos, ele já havia saído e deu meu pedido como ""cliente não apareceu"". Disse que não havia o número do meu apartamento no pedido, porém, há uma portaria 24 horas no meu prédio onde todos os pedidos entregues ficam, além de que, mais uma vez, EXISTE o meu nome no pedido. O entregador não fez o seu trabalho corretamente, e o aplicativo pune seus usuários por isso. Perdi tempo, dinheiro e o pedido. Falta de respeito e integridade, jamais usarei este aplicativo novamente.";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido_OJceZVWUX_iXcPk2/;130606265;Pedido [Editado pelo Reclame Aqui].;03/10/2021 às 14:36;São José dos Pinhais - PR;"Fiz um pedido de comida japonesa no valor de 93,00 , o pedido foi finalizado e debitado do meu cartão. Passou o tempo determinado pelo aplicativo, eo status do pedido sendo finalizado tinha mudado para entregue.
Porém moro em um condomínio com portaria, então sempre que chega qualquer coisa é interfonado.
Fui até a portaria e lá me informaram que não havia pedido nenhum no meu nome. Depois chegou uma msg que o motoboy havia tentado falar comigo sem sucesso. Porém não recebi nenhuma chamada. Tentei falar com o restaurante que pelo horário já havia fechado. Entrei em contato com o suporte da uber eats e eles me informaram que não podiam fazer nada pois o motoboy entrou em contato comigo e eu não respondi. Mais afirmo, não teve chamada. E se ele entregou a comida, entregou para quem ? Pq no meu condomínio não ficou. Então presumo que o motoboy se deliciou do meu pedido de quase 100,00 em comida japonesa e a uber eats simplesmente tocou o [Editado pelo Reclame Aqui] se para mais uma cliente. Estou muito chateada pela indiferença com que fui tratada pela empresa. Como se eu tivesse mentindo.
Mandei a msg para o suporte no mesmo dia e não tive resposta. Depois mandei no dia seguinte no caso hoje 02/10 e a resposta foi que não tinha reembolso.";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/fui-bloqueado_j1s_iieevy1I1_h6/;130605811;fui bloqueado;03/10/2021 às 14:18;Ribeirão Preto - SP;A uber me bloqueou ilegalmente,falando que nao era eu fazendo as entregas sendo que era eu e sempre falando q nao era eu e sempre pedia foto e eu mandava, passo uma semana eles pego e me bloqueou sem da um motivo tendei conversa mandei msg mais eles falo q eu nao ia mais conseguei fica online, eu fui ate na central tenta conversa mais eles falo que nao podia fazer nada que era isso mesmo que eu iria fica boqueado, eu preciso ativa minha conta preciso volta fazer entrega tenho uma filha preciso coloca comida na mesa, preciso da ajuda de voces pra ajuda ativa minha conta de novo. obg;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/estao-me-cobrando-de-um-produto-que-nao-recebi_sAzQnWh-nwNoA-Ax/;130604861;Estao me cobrando de um produto que nao recebi;03/10/2021 às 13:38;São Paulo - SP;"Boa tarde, dia 01/10/2021 pedi 2 pizzas e coloquei na observação que queria maquininha de cartão o motoqueiro não trouxe a maquininha e levou as pizzas de volta e a Uber está me cobrando por um produto que não consumi por favor tomem as devidas providências.
Obrigado";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-pela-uber-eats-pago-ao-motoboy-e-em-debito-com-a-uber-ea_GriKCd0_wrIka6us/;130604605;Pedido cancelado pela Uber Eats , pago ao motoboy e em debito com a Uber Eats!;03/10/2021 às 13:27;São José - SC;"Dia 02/10/2021 por volta de 16:41 hs foi feito pedido pelo aplicativo Uber Eats no restaurante Quiosque das massas em são José SC no valor de 51,70 R$ mais 5,58 R$ de frete totalizando 57,28 R$ (pagamento na entrega), pelo chat do aplicativo foi informado ao senhor Francisco (Motoboy) algumas outras informações (além das que já estavam registradas no APP) para facilitar a sua entrega, o prazo para entrega era até as 18:05 hs, as 17:58 hs recebi ligação do numero (48) 31810686 (Motoboy) perguntando onde seria a entrega, informei novamente (desta vez por voz) o endereço com mais detalhes e para facilitar fui até a entrada do prédio(bloco) receber o pedido! as 18:06 Hs o motoboy ligou novamente do mesmo numero perguntando onde seria o prédio, expliquei novamente há ele e fiquei na calçada esperando, ás 18:09 hs apareceu o motoboy pedindo desculpas e tal, lhe entreguei 60 reais e o mesmo não tinha troco ficando por isto mesmo, motoboy foi embora, subi para o quarto andar e ao sentar na mesa recebo notificação do Uber Eats que meu pedido foi cancelado, que o parceiro de entrega (mototoboy) tentou entrar em contato diretamente comigo por três vezes e esperou durante 10 minutos e não foi atendido, e que devo concluir o último pagamento, estando em pendência de 57,28 junto ao aplicativo Uber Eats
Entrei em contato com o restaurante Quiosque das massas que alegou não ser responsável pela entrega!
Em contato com o Uber Eats através do aplicativo apresentando todos os fatos e mandando foto do comprovante de compra que veio junto com o lanche os mesmos só me responderam com mensagens prontas alegando que não será possível realizar um reembolso (quitar débito) e que ""isso acontece porque, ao chegar no endereço informado, o parceiro de entrega tentou entrar em contato diretamente com você trés vezes e esperou durante 10 minutos.""";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/valor-debitado-em-conta-mas-pedido-nao-processado-2x_NaiGjSc2DATkr8Bm/;130603483;Valor debitado em conta mas pedido nao processado 2x;03/10/2021 às 12:43;Curitiba - PR;Ontem, dia 02/10/21, tentei fazer a mesma compra duas vezes no valor de 73,71 reais. E as duas vezes deram erro. Os pedidos não foram feitos, não aparecem na minha conta, mas foram cobrados.;Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/2-cobrancas-indevidas-na-conta-do-banco_98ezoaqSTm3XYnhu/;130602959;2 cobrancas indevidas na conta do banco;03/10/2021 às 12:24;São Paulo - SP;"Boa tarde,
Ontem durante a tarde as 14:46 meu esposo iria fazer um pedido para nosso almoço. Sempre fizemos o pagamento no débito, porém o Pagamento foi recusado, em seguida apareceu uma notificação do meu banco que tinha sido descontado o valor de R$ 79,73. O lhei no aplicativo do uber eats e não tinha nenhum pedido, quando foi as 15:30 foi descontado novamente o mesmo valor, sendo que eu não recebi nenhum pedido....
Já tentei outras formas de contato com a empresa, porém todas sem sucesso, já que o pedido não aparece no aplicativo.";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cobranca-indevida_-TiekszLuapYmktQ/;130601813;Cobranca indevida;03/10/2021 às 11:45;Goiânia - GO;"No dia de ontem, 02/10/2021, tentei efetuar uma compra na plataforma em questão por duas vezes, sem sucesso. Sendo informado erro no cartão e transação não autorizada. Às 12:58, foi descontado o valor de R$46,06 do meu cartão de débito. Sendo que a compra não foi efetuada.
A última compra que consta no app foi do dia 25/09/2021 às 19 hrs.

Houve diversas tentativas de contato com a plataforma pelo app e site, porém sem sucesso. Não possui a opção de ajuda para cobrança indevida, nem meios de telefone ou e-mail, dificultando assim o contato com o cliente para sanar um problema de cobrança indevida ocasionada pela plataforma.

No dia de ontem, 02/09/2021, foi entrado em contato com o banco e informou que há necessidade de entrar em contato com a plataforma. Informo que não consegui e não possui canal de comunicação eficaz para realização.

Solicito estorno do meu valor, da cobrança indevida. Devido a todo estresse e caos causado pela plataforma.

Segue anexos da fatura com a cobrança em débito automático e print do último pedido realizado.

Aguardo posicionamento.";Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/desconto-nao-aplicado-na-compra_GXZHUasYGY_Bwtpf/;130601107;Desconto nao aplicado na compra.;03/10/2021 às 11:23;Brasília - DF;"No dia 28/09/2021, fiz um pedido atraves do app do Uber eats.

Nesse dia havia uma promoção onde se comprando acima de 18 reais teria 7 reais de desconto, no momento de finalizar o pedido apliquei o desconto, porém fizeram a cobrança do valor cheio, sem o desconto.

Entrei em contato com eles, fizeram um credito de 7 reais na minha conta. Alguns dias depois fui fazer um novo pedido pelo app, pra minha surpresa esse credito não estava mais lá.

Entrei em contato com eles novamente, informaram que eu havia usado o credito. Como não fiz nenhum pedido depois do dia 28/09, não teria como eu ter usado o credito.";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-cancelado-e-valor-cobrado-duas-vezes_7f785OzmTorMHoeK/;130600929;Pedido cancelado e valor cobrado duas vezes.;03/10/2021 às 11:16;São Paulo - SP;No dia 02/10/2021 fiz um pedido no valor R$ 16,46 pelo método de pagamento on-line débito. O pedido acabou sendo cancelado por algum tipo de erro, mas o valor foi cobrado e no dia seguinte foi cobrado novamente o mesmo valor. Tive um prejuízo de 32,92.;Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/tres-cobrancas-no-mesmo-pedido-n-2cea8_DjgB9BwhkVMJDPYo/;130600553;Tres cobrancas no mesmo pedido | N: 2CEA8;03/10/2021 às 11:02;São Paulo - SP;Inacreditável a postura desta empresa, ontem (02/10/2021) realizei um pedido de n 2CEA8. Total R$ 93,82. O mesmo valor foi cobrado no meu cartão de crédito, cartão de débito e ainda fiz um Pix. Ou seja, a empresa me [Editado pelo Reclame Aqui]u R$ 187,64. Desde ontem venho tentando um contato com os responsáveis, recebo respostas prontas e desconexas. Cuidado com a UBER EATS, eles também vão levar o seu dinheiro na luz do dia.;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/cobranca-invadida_D0W7q10gJRnNTSFi/;130599391;Cobranca invadida;03/10/2021 às 10:19;São Paulo - SP;Fiz dois pedidos no dia 02/10/2021 um no valor de 147,00 e outro no valor de 77,03 o de 77 foi entregue e aparece o pedido certinho do que o de 147 não aparecendo no aplicativo não foi entregue e a uber não localiza só que o valor foi depositado na conta da uber tenho os comprovantes tenho tudo marcado certinho e agora a uber me reembolsou o valor de 77 e o aplicativo informa que tem uma pendência de 77 a ser paga passam para vários atendentes ninguém resolve e não tem um local para reclamar ou mesmo ligar e agora fico com o prejuízo isso é um discado uma falta de respeito quero que a uber me devolva o valor da entrega não foi foi feita para que eu possa devolver o valor da entrega realizada vou cancelar pq esse aplicativo não tem respeito nenhum com o cliente uma total falta de respeito;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/descaso-total-com-o-cliente-prejuizo_mfQurDiJSNRNVW_5/;130598679;Descaso total com o cliente/ prejuizo;03/10/2021 às 09:50;Santo André - SP;"Estou indignada!! Fiz MEU ÚLTIMO PEDIDO NO UBER EATS, no dia 01/10/2021, a compra foi de um valor significativo (R$48,86) para um almoço. No dia eu estava no trabalho, em que tenho horário de almoço definido, fiquei com fome esperando a comida chegar enquanto passava meu horário de almoço, e não recebi o meu pedido.
Após entrar em contato, o suporte simplesmente informou que o entregador tentou entrar em contato comigo e esperou por 10 minutos, sendo que eu não recebi NENHUMA chamada no meu celular e o entregador SEQUER apareceu, a campainha não tocou, nada! O endereço estava certo e eu estava presente no local esperando! Não tinha como errar! Fora que eu sempre peço almoço nesse mesmo endereço, na plataforma concorrente, e NUNCA tive esse tipo de problema com o iFood.

Estou extremamente decepcionada e nunca mais utilizarei essa plataforma, pois além de passar nervoso e fome durante o horário de trabalho, após o ocorrido, a plataforma me informou que não há reembolso disponível, pois o entregador seguiu a política da empresa. Como assim?
Então o cliente sai prejudicado, não recebe o produto e nem o dinheiro de volta??? Isso é correto?
Absurdo.
Perdi quase 50 reais e não fizeram nada.";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/apropriacao-indebita_LlkE1FFvaAP3v34V/;130597215;Apropriacao Indebita;03/10/2021 às 08:35;São Paulo - SP;"Acontece que no dia 13 de setembro de 2021, fiz um pedido de uma pizza (Pedido 0D6A5) que foi pago pelo Apple Pay com cartão de Débito, onde o mesmo, foi CANCELADO pela própria Uber sem quaisquer motivo.

Entretanto, até a presente data, a Uber Eats se apropriou do valor pago de R$62,90 que não foi devolvido.

Tentei contato com a Uber pelos canais de atendimento mas sem resposta, o que sinceramente confirma[Editado pelo Reclame Aqui]da empresa, e me permite denunciar a empresa por atitude [Editado pelo Reclame Aqui].

Solicito a imediata devolução do valor cobrado, lembrando que está será minha última tentativa de obter solução de forma amigável

Absurdo, como podem tratar um cliente que gasta mais de R$1.000 por mês com seus serviços, que é assinante e não tem o mínimo de respeito?";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-pago-e-nao-entregue-quero-meu-estorno_XaqzkfMB3PotAYgd/;130596823;Pedido pago e nao entregue quero meu estorno;03/10/2021 às 08:07;Goiânia - GO;"Ontem dia 02/10/2021 as 22hs o entregador chegou com meu pedido, a forma de pagamento estava dinheiro, mas eu precisava passar cartão ou realizar pix para o entregador, o entregador não podia receber pix pois estava com problema na conta, o entregador ligou na central para solicitar a troca de pagamento, foi orientado para ele finalizar como não pago que o cliente deveria pagar a pendência mas a comida não poderia ser entregue, caso o cliente tivesse o cartão cadastrado poderia pagar a pendência.
Ok eu paguei a pendência imaginando q eu iria receber minha refeição. Mas o motorista não quis me entregar mesmo pagando, ele ligou mas duas vezes para central para pedir a troca de pagamento e todos os 3 atendes o orientou a mesma forma.
Injusto eu pagar o total do produto não receber minha refeição e o entregador ficar com ela, pior ainda como entregador havia finalizado eu não conseguia nenhum número de suporte para ligar, as opções de ajuda era somente para relatar agrecao ou relatar falta de ontem na comida, ficamos no processo de mais de 30m tentando resolver com atendes do Uber eats e eu como cliente fui desrespeitadas.

Quero meu dinheiro R$59.88 de volta número pedido 1777D";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pagamento-com-pix-e-nao-tive-reembolso_E8xDwJ-NS4Pt2BYE/;130596617;Pagamento com pix e nao tive reembolso;03/10/2021 às 07:49;Goiânia - GO;O estabelecimento cancelou meu pedido, porém eu realizei o pagamento com pix e não teve nenhum tipo de reembolso;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-foi-cancelado-pelo-restaurante-e-foi-debitado-da-minha-conta_S4t3qGKNoLcRwZnP/;130595955;Pedido foi cancelado pelo restaurante e foi debitado da minha conta;03/10/2021 às 05:32;Rio de Janeiro - RJ;Eu e meu irmao Rodrigo no dia 28/09/2021 3:46 da manhã fizemos um pedido na uber eats,tudo certo derrepente olhei para o app o meu pedido B21A8 cancelado pelo restaurante, como foi pagamento em cartão foi debitado da minha conta pensei que iria volta o dinheiro no dia seguinte mas ate hoje nada vai fazer uma semana e nao me devolveram. Alem de ficar sem o lanche eu nao estou conseguindo fazer pedido.Tentei entrar em contato com suporte numero de telefone nao existi e suporte do app ajuda nao ajuda em nada peço re resolvam o meu caso mas rapido possível.;Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/atraso-de-1-hora_MHIULyydvnctunzJ/;130595889;Atraso de 1 hora;03/10/2021 às 05:02;Mauá - SP;"Boa noite.
Fiz um pedido é pelo horário passado no próprio aplicativo esperei o tempo q estava marcado.
Porém meu pedido teve 1 hora de atraso
Liguei para o estabelecimento me passaram q em 5 minutos estaria aqui.
Meia hora depois liguei novamente e meu pedido ñ tinha nem saído de lá. Estava terminando de ser preparado.

Liguei pela quarta vez é foram super mal educados dizendo q eu teria q esperar o motoboy chegar lá pra pegar meu pedido.
E pra piorar depois de 1 hora o pedido chegou frio.

Tentei fazer o cancelamento mais o aplicativo não fez.
Estou totalmente insatisfeita.
Já tentei fazer pelo aplicativo uber eats mais não consigo.";Não respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/entrega-nao-realizada_1DHK9stp340JDwcu/;130595777;Entrega nao realizada;03/10/2021 às 04:06;São Paulo - SP;Fiz um pedido de pizza na Esfiha Mix do Campo limpo pelo Uber eats. Recebi mensagem q estaria chegando como sempre. Eu moro em prédio, desci, fiquei no portão esperando, porém não chegou e ninguém entrou em contato comigo. Entrei em contato pelo aplicativo pois constou como entregue. Falei no suporte e me responderam q tentaram entregar e não podem fazer reembolso, porém isso é mentira. Fiquei esperando igual idiota e não tive retorno nenhum. Só quero meu dinheiro de volta.;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/pedido-nao-foi-entregue_tE8IFqCC2J-yG0rj/;130595713;Pedido nao foi entregue;03/10/2021 às 03:42;Osasco - SP;"realizei um pedido no estabelecimento Familia Pizzaria (em quitauna) e o restaurante não entregou o pedido, tentei entrar em contato, informaram que o motoqueiro quebrou a moto e não poderia seguir com o andamento do pedido, solicitei que cancelasse(pois infelizmente o app não permite que os clientes cancelem) e o dono do restaurante não quis cancelar, disse que não era possível e que o próprio cliente deveria fazer, atendente disse que iria pedir minha conta para depositar o dinheiro, mas logo um homem tomou frente no telefone no lugar dela e disse que não seria possível enviar uma nova pizza e não tem como mandar outro entregador, porque o outro entregador disponível disse que não iria fazer a entrega porque não queria, achei incrível porque o próprio dono do restaurante não tem controle sobre seus funcionários. Por fim estabelecimento disse que iria entrar em contato com suporte da uber as (2:58AM) para que a própria uber cancelasse o pedido que era pra ter sido entregue as 1:35AM, disseram que iria passar o número do pedido e então seria feito o cancelamento, estou totalmente insatisfeita em estar aguardando 2hrs para um posicionamento do lugar com um cancelamento confirmado e eles não fazem o mínimo pelo cliente.
Caso entrem em contato estou indisponível no telefone de segunda a sexta das 09hrs as 18hrs, pois eu trabalho.";Não respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/nao-recebi-meu-pedido-e-fui-cobrada_ZH5XzUghzwnGvqD-/;130595681;Nao recebi meu pedido e fui cobrada;03/10/2021 às 03:28;Paraisópolis - MG;Fiz um pedido, passei duas horas esperando por ele. No app houve uma troca de entregador no mínimo quatro vezes, depois o meu pedido simplesmente sumiu da tela, não recebi o produto, o pedido não consta no meu histórico mas eu fui cobrada.;Não respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/reembolso-nao-realizado_XE0E3pGXCl-pL8d6/;130595489;Reembolso nao realizado;03/10/2021 às 02:41;Belo Horizonte - MG;"No dia 6 de agosto meu filho realizou dois pedidos ( pedidos com os números #06C31 e #51E78 ) e foi explicada a situação envolvendo os itens dos pedidos e que o meu filho chegou a vomitar e passar super mal e os amigos dele também não ficaram bem e foi informado nos atendimentos que o reembolso foi realizado, e me garantiram que os reembolsos foram realizados e seria em até 2 faturas! Mas ja tem 2 ou mais faturas e nada ainda...

Obs.: Se possível, o contato preferencial para mim é o email / chat !!!";Não respondida;Sem considerações finais;Estorno do valor pago;Problemas Gerais;Delivery Alimentação;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/perda-de-conta-uber-eats_86TAL9iyc2J0n_li/;130595217;Perda de conta Uber eats;03/10/2021 às 01:43;Cachoeirinha - RS;Eu fiquei sem celular uns 4 dias até então eu estava trabalhando pelo Uber eats...aí quando consegui outro aparelho pra trabalhar não consegui mais ficar on LINE aí pedi um suporte pra eles na Uber ..e me disseram que eu não fazia mais parte da equipe que minha conta estava encerada com eles ...depois de uns dois meses tive no atendimento presencial com eles desesperado pra conseguir minha conta de volta tenha acesso nela só não faz login ...eles disseram que não poderiam mais libera o acesso nela ...estou sem trabalhar ...queria muito minha conta ativa denovo pra fazer tele estava já em nível platina ...foi uma injustiça que fizeram comigo trabalho honesto que eu fazia ...me ajudem por favor;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/uber-eats/dados-cartao_K8jnEr6kQ7Bun9KL/;130594825;[Editado pelo Reclame Aqui] dados cartao;03/10/2021 às 00:55;Rio de Janeiro - RJ;[Editado pelo Reclame Aqui]am meus dados do uber eats e fizeram compras seguidas e viagens de uber , resumo estoraram o limite do cartão recebi as mensagens de compras do cartão acabei de ligar informando o banco . Nunca mais deixo meus dados no Uber isso e um absurdo ... realmente a uber e pessimo uber eats e furada [Editado pelo Reclame Aqui]m nossos dados do cartão de credito que confiamos a marca me sinto [Editado pelo Reclame Aqui] um lixo na realidade por isso tive que apagar todos meus cartões cadastrados na uber;Não respondida;Sem considerações finais;NC;Outro Tipo de produto/Serviço;Delivery Alimentação;Não avaliado;Não avaliado
