URL;ID;Titulo;Data Reclamação;Local do reclamante;reclamacao_completa;Status;Consideracao_Final;Problema;Produto;Categoria;Nota;Voltaria fazer Negocio
https://www.reclameaqui.com.br/rappi/fui-bloqueado-injustamente_ddxsxhDSOzNGuPSO/;129875321;Fui bloqueado injustamente;19/09/2021 às 20:45;Brasília - DF;Olá fui bloqueado a quase 2 anos e tento entrar em contato com a rappi para resolver mas não resolvem nada já falei em presencial falei com shopper e nunca resolve queria receber uma mensagem com a explicação do pq fui bloqueado pq já mandei fotos que comprove que não estava errado e mesmo assim a rappi não responde e-mail nem nada poderia me ajudar nunca tive nenhum problema com o app mas dessa vez tá difícil resolver pois foi setembro de 2019 e até hj mando msg falo com eles e msm assim não resolve meu problema, poderia me desbloquear pq tbm dependo disso e sem emprego tá difícil de conseguir sustentar.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/pedido-veio-errado_P_k59GaxBLaF55n2/;129875209;Pedido veio errado;19/09/2021 às 20:39;São Paulo - SP;"Pedido veio errado, abri reclamação no suporte deles e eles fecharam como ""resolvido"".";Resolvido;"Eu mesmo fui no estabelecimento e resolvi. Rappi foi muito lento, tanto na ponta cliente (comigo) quanto na ponta estabelecimento (Baccio di Latti).
Ainda, muito desalinhamento entre o Bacio di Latti e a Rappi: Bacio di Latti se eximia do erro pedindo para que eu jogasse a reclamação para a Rappi, sendo que o erro, pela minha conclusão, foi da Baccio. Como isso acontece se foi a Baccio di Latti que optou por trabalhar com a Rappi?
Ainda... Funcionária da Baccio indicou que eles tiram foto e que controlam tudo o que vai dentro dos pacotes. Pedi para que ela me mostrasse que os picolés vieram dentro do pacote. Ela não conseguiu acesso... Quando abri o pacote, os picolés não estavam lá e o pacote estava inviolado. Logo... erro da Baccio. Será a próxima para quem vou abrir a reclamação.";NC;NC;NC;5;Não
https://www.reclameaqui.com.br/rappi/pedido-nao-entregue-e-problemas-com-entregador_0lY3s36u1-H1c8bn/;129874729;Pedido nao entregue e problemas com entregador;19/09/2021 às 20:20;São Paulo - SP;"Gostaria de registrar a experiência que tive ontem. Fiz um pedido de açaí por volta das 21:50, o pedido estava previsto para ser entregue as 22:29. Recebi a notificação que o entregador estava vindo até minha casa e fiquei esperando, depois de algum tempo, o entregador não chegou e fui ver pelo rastreio do app onde ele estava. O entregador ficou parado no mesmo lugar por quase 3 horas.

Mandei mensagem para o entregador e foi ignorada. Então simplesmente cansei de esperar e fui dormir e falei por mensagem que iria resolver o reembolso no dia seguinte. Para a minha surpresa, no dia seguinte o pedido ainda estava aberto falando que o "" O seu rappi está indo até você "". Porém, ainda conseguia ver a moto se movendo pelo rastreio do app. Hoje, no final da tarde, quase 24 horas depois do pedido, o entregador apareceu perto da minha casa, parou em uma escola do lado da minha rua e concluiu o pedido como ENTREGUE.

Tenho todos os prints salvos com horários e locais do entregador. Também das mensagens e dele chegando perto da minha casa para fingir a entrega.";Respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/cuidado-ao-comprar-frutas-e-verduras_pXTsLgBvaHe_qkhj/;129874335;Cuidado ao comprar FRUTAS e VERDURAS;19/09/2021 às 20:05;Porto Alegre - RS;"Na compra de 16/09 incluí:
12 Cebolas (2.95 o kg). Cobraram 2.95 cada uma. 12 cebolas custou 35.40.
10 Batata Inglesa (5.79 o kg). Cobraram 5.79 cada uma. 10 batatas médias custou 57.90.
Sou cliente Prime, que tem atendimento preferencial... Só que não há um telefone para ligar, no aplicativo não achei a opção reclamar por valor errado e não há como contactar.
Não sei se isso já ocorreu em outras compras pois no histórico de compras não tem a nota de compra, existe apenas o do pedido. Nessa por acaso percebi pq os valores foram altos.
Então fiquem atentos. O melhor é só comprar itens que não há como ""errarem"", pq se vc não perceber, vai pagará a mais...";Respondida;Sem considerações finais;Cobrança indevida;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/nao-recebi-estorno_4KEUh4CZOVDrvkAx/;129874205;Nao recebi estorno;19/09/2021 às 20:00;Taboão da Serra - SP;Fiz o pedido que foi cobrado mas o restaurante estava sem o produto e por isso cancelou, eles ligaram para explicar o motivo mas ainda não recebi o estorno em minha conta.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/vou-processar-voces-seus-pillatras-bloquearam-pai-de-familia-preciso-do-meu_WtJDFB_1MDEFYjTs/;129873453;Vou processar voces seus pillatras bloquearam pai de familia preciso do meu ganhao pao pra minha familia;19/09/2021 às 19:31;São Paulo - SP;Estou bloqueado sem fazer nada nem sei o motivo esse era meu ganhão pão comprei um celular 12× pra pode trabalhar e vocês fizeram isso vou entrar na justiça pra pode resolver isso;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/cobranca-indevida-prime-no-cartao_FG-hLps-c0rkXLtn/;129873359;Cobranca indevida prime no cartao;19/09/2021 às 19:26;Porto Alegre - RS;"Em 28/07/2021 constou cobrança de R$ 29,90 no meu cartão de crédito. Como havia sido a segunda situação desse tipo que tive no mesmo aplicativo em menos de 6 meses, resolvi abrir contestação junto ao cartão e encerrar minha conta no aplicativo.
Em 29/07/2021, recebi ligação da empresa, a fim de esclarecer a questão e do porquê de eu encerrar a conta. Ficou acordado na ligação a devolução do valor e tudo confirmado por e-mail recebido na mesma data (Ticket id: #6101efdd9099ec320a114c5e).
Estou até agora esperando o retorno do valor, que é pequeno sim, mas que é injusto eu pagar por um serviço que ""eu teria contratado"", o tal Prime, que nas vezes que usei o app nunca falou que eu estava contratando algo e que algo seria cobrando, além dos pedidos.
É um desrespeito total. Além de lucrarem encima de pessoas desesperadas por falta de opção de trabalho, os entregadores, fica a impressão de que gostam de [Editado pelo Reclame Aqui] consumidores.
Aguardo uma solução.";Em réplica;Sem considerações finais;Cobrança indevida;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/rappi-nao-quer-devolver-meu-dinheiro_4Q3yv0qk1pFLkWnt/;129872969;Rappi nao quer devolver meu dinheiro.;19/09/2021 às 19:10;Rio de Janeiro - RJ;Olá. Na sexta-feira, 17/09, pedi uma refeição do Spoleto através do App da Rappi, mas não veio o suco que fazia parte do pedido. Entrei em contato com a Rappi, e fui informado que eu poderia receber um crédito no valor do suco, que custa R$7,90. Logo depois, fui informado que ainda não tinha direito a receber nenhum crédito, desconto, nada. Ou seja, não recebi o suco, e não querem me devolver meu dinheiro. Que falta de respeito é essa com o consumidor? Quero meu dinheiro de volta.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/desrespeito-com-o-consumidor-empresa-merda_DbMVuWhyvzxmcrQk/;129872915;Desrespeito com o consumidor - EMPRESA MERDA;19/09/2021 às 19:08;Taboão da Serra - SP;"Fiz uma compra de mercado através do aplicativo do meu namorado (Kaique) era uma comprar teoricamente grande, me mandaram uns 7 produtos e EXATAMENTE TODOS (não, eu não estou exagerando) todos os produtos vieram trocados, TODOS mesmo. E detalhe, ninguém entrou em contato comigo. A troca dos produtos foi absurdamente ridícula. Ex.: pedi queijo branco me mandaram queijo prato em fatias, pedi água com gás saborizada me mandaram água normal, pedi arroz com grãos ME MANDARAM GRAO DE BICO, Gente é sério isso? E detalhe eu coloquei opção de entrarem em contato caso não tivesse o produto ou reembolsarem o valor. Não fizeram nenhum dos dois. Única coisa que mandaram correto foi o iogurte desnatado, porém pedi 6 me mandaram 1 de outra marca. Entao foi literalmente todos os produtos errados

Já tentei contato com a merda do aplicativo, não me respondem falta de respeito, quero meu dinheiro de volta. EMPRESA DE MERDA.";Em réplica;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/dificuldade_EZ_sx9ODQlxwyhzS/;129872901;Dificuldade;19/09/2021 às 19:08;São Gonçalo do Amarante - RN;Olá Boa noite gostaria de saber pq a minha conta está assim estou tentando entrar nela mas só fica assim min ajude queria fica on-line para fazer entregas estou parado vou mandar uma foto de quando eu tento entra nela ñ sei qual é o meu id pq ñ consigo entrar na conta min ajude porfavor paho pensao alimentícia preciso trabalhar pra manter a minha família????????;Respondida;Sem considerações finais;Login-Senha;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/fiz-uma-compra-de-r-1-000-e-o-assistente-da-rappi-desviou-a-compra_1UteP7vVuSWQv6vS/;129872691;Fiz uma compra de R$ 1.000 e o ASSISTENTE DA RAPPI DESVIOU A COMPRA.;19/09/2021 às 19:00;Guaraciaba - SC;"Após muita luta, consegui meu cupom da RAPPI /SAMSUNG DE R$1.000, feliz que iria utilizar em compras no App, na minha região não tinha cobertura para nada. No dia 19.09.2021, fiz uma compra no CARREFOUR DE GOIÂNIA, pois estava de passagem pela cidade e o assistente de compra da imagem me atendeu super bem, cadastrei o endereço de um hotel que estaria passando e pedi para realizarem a entrega no endereço. Combinado tudo com o hotel, o meu assistente de compra da RAPPI tirou uma foto de um papel em branco, falando que era a Nota fiscal. Porém, ao solicitar novamente o cupom fiscal ele não me enviou, 10 minutos depois ele me pediu o código que a RAPPI enviou no WhatsApp. Eu prontamente passei, e ele me disse que a entrega tinha sido finalizada no hotel, no aplicativo também assim apareceu. Fiquei satisfeita, porém, ao ligar no hotel, o Allan, pessoa encarregada de receber, falou que não recebeu nada. Ou seja, ele usou da minha boa-fé em confiar nele, para desviar minha compra, que por sinal era muito atrativa, 4 garrafas de GIN, entre outros. Não recebi cupom, não recebi comprovante que foi entregue. Cai em um [Editado pelo Reclame Aqui] pelos próprios operadores do Rappi.

Em anexo, foto do cidadão que me auxiliou na compra e sumiu com minha compra.

João Maurício Ferreira de Souza
026.332.";Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/mudanca-de-numero_wOX27Eamod4GaAb_/;129872685;Mudanca de numero;19/09/2021 às 18:59;Recife - PE;"Gostaria que a rappi mudasse meu número de telefone da minha conta de entregador, pois o número que está na conta não tenho mais acesso e não consigo pegar o código pra entrar no app meu email : felipe.antonio.angelica@gmail.com
Número novo: 985115616";Respondida;Sem considerações finais;Login-Senha;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/registra-bag_sFg6FMsde1_duc6E/;129872555;Registra Bag;19/09/2021 às 18:53;São Paulo - SP;Boa noite,não consigo registra a BAG que já tenho,o Butão buga ficando em cima da QUERO REGISTRA MINHA BAG,me ajuda por favor;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/iniciou-cobranca-de-prime-sem-autorizacao_M-RCTn58qnQ7a6Du/;129872457;Iniciou cobranca de prime sem autorizacao;19/09/2021 às 18:49;São José dos Campos - SP;Eu não contratei o rappi prime, mas notei uma cobrança indevida no meu cartão e fui verificar era isso. Nunca usei este serviço o que comprova a minha posição.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/bloqueio-injusto_Oz7GDOfjOQhzUQo0/;129872421;Bloqueio injusto.;19/09/2021 às 18:47;Juazeiro do Norte - CE;Fui bloqueado na rappi e fiquei impedido de trabalhar fazendo entregas. Tentei entrar em contato mais não tive êxito. Eles não falam o motivo pelo qual fui bloqueado, acho isso uma falta de transparência e respeito pelos entregadores. Ainda fica chegando notificações como se eu não tivesse bloqueado mas quando vou fazer o login fala que a minha conta está desabilitada, mas não falam qual o motivo em si. Já tentei contato pelo Facebook e eles falaram pra usar o suporte do App, mas eu já tentei e o link que o App disponibiliza não abre.;Não resolvido;Não gostei do atendimento, eles bloqueiam a gente sem nenhum motivo, Fui pesquisar no YouTube e vi que não é só eu. Infelizmente a rappi deixa muito a desejar para o motoboy. Eu achava que não era tão complicada como os outros falavam, mas agora sei como é.;NC;NC;Aplicativos;0;Não
https://www.reclameaqui.com.br/rappi/falta-de-respeito-com-os-entregadores_mL077N96xOA-dB1N/;129872413;Falta de respeito com os entregadores;19/09/2021 às 18:47;Rio de Janeiro - RJ;"Boa noite! Sou entregador da rappi e trabalho de bicicleta fazendo entregas...
Tem uma loja de serviços chamado rappi turbo na rua do catete número 127 que toca para vimos até a loja e aguardar 15 minutos! Mas tem duas funcionarias que quando é o pla tao delas elas tiram as corridas das bicicletas e joga no app dos motoqueiros que trabalham para a loja! Não ta dando nem para ver direito o número do código pq eles abaixam as portas e ficam só eles lá dentro da loja! Isso é injusto... nos viemos de longe para atender o chamado e chagos aqui não nos dão nenhuma corrida! Só sai os funcionários com os pedidos! Temos que ficar nos humilhando e perguntando quando vão nos dar uma corrida e somos tratados com ignorância.";Em réplica;Sem considerações finais;Mau Atendimento;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/fui-bloqueado-permanente_128WRZddbyeUP0PB/;129872411;Fui bloqueado permanente.;19/09/2021 às 18:47;São Paulo - SP;"Boa noite!
Fui bloqueado permanente por pedir para sair de um pedido por esrar muito longe do local de retirada. O suporte pediu para que eu me liberasse do pedido pois não esrava autorizado a me tirar do pedido. Eu disse à ele que se eu me liberasse eu ficaria bloqueado por 6 horas e eu precisava trabalhar. Ficamos nesse impasse e ele me bloqueou permanente. Peço a gentileza de me desbloquear pois preciso muito desse App para pagar minhas contas e comprar comida pra casa. Trabalho a mais de um ano com a Rappi e nunca tive nenhum problema. Obrigado!";Em réplica;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/fiz-um-pedido-e-nao-me-entregaram-e-nao-consegui-falar-com-o-restaurante_uUVwLGgahnAVlR7k/;129872391;Fiz um pedido e nao me entregaram e nao consegui falar com o restaurante;19/09/2021 às 18:46;São Pedro - SP;Fiz um pedido que estava para entregar as 18:07 e até às 18:45 não entregaram e não consigo ajuda nem suporte pelo app e o tel do restaurante que o app me dá é ddd 27 e não atendem.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/decepcionada_3WZrKs2GZjfc3jHf/;129871885;Decepcionada;19/09/2021 às 18:22;Natal - RN;O rappi sempre foi uma plataforma de compras de feira e de farmácia, que usava quase diariamente. Fiz uma compra no Carrefour e vi que tinha a opção de parcelar, resolvi então usar meu cartão para fazer isso, pq caso não pudesse ele iria recusar. A compra foi realizada, o pedido veio e depois não consegui mais realizar nenhuma compra. Quando percebi, o valor estava pendente e nunca mais consegui utilizar. Eu apenas comprei parcelado pq não tinha o valor da compra a vista, caso nao pudesse, não deveriam ter aceito, aparecer pagamento realizado e depois dizer que o pagamento foi devolvido. Fiquei extremamente chateada, pq agora não consigo mais utilizar.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/rappi-bank-devolve-meu-dinheiro_XOaT7gpSH4qc9CpP/;129871297;Rappi Bank devolve meu dinheiro !!!!;20/09/2021 às 10:53;Campinas - SP;"Fiz uma compra no drive thru do Burguer King e a caixa me falou que a compra não foi aprovada tentei novamente e não foi aprovada novamente, aí paguei a transação com um cartão de outro banco.
Porém quando cheguei em casa a cobrança estava lá em duplicidade!!
Entrei em contato com o suporte da Rappibank e pra variar ninguém resolveu falou que foi instabilidade no sistema eu teria que esperar 72 horas pra devolver meu dinheiro!! É dona Rappi pra descontar é na hora pra devolver é três dias !!! O limite já num é lá aquelas coisas aí acontece isso aí fica difícil o relacionamento que não tem nem dois meses e já tá assim já assim fica difícil!";Não respondida;Sem considerações finais;NC;NC;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/analise-de-credito_iQItWY_nComLeOMU/;129871043;Analise de credito;20/09/2021 às 10:33;Recife - PE;Tenho mais de 4 meses com o cartão rappi card são utilizado todo o crédito de apenas 100 reais faturas pagas toda certa e a rappi card nem se quiser faz uma análise para possível liberação de aumento de limite para mim por favor vejam isso.;Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/reembolso_XIJNVlE-PitMD8Ux/;-1;https://www.reclameaqui.com.br/rappi/reembolso_XIJNVlE-PitMD8Ux/;000000;SL;Sem reclamacao;NC;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/nao-recebi-o-produto-e-me-disseram-que-nao-vou-ser-reembolsada_zFMmb3I5gXk6E1rq/;129870097;NAO RECEBI O PRODUTO E ME DISSERAM QUE NAO VOU SER REEMBOLSADA;19/09/2021 às 16:54;São Paulo - SP;"Pedi uma comida num restaurante pela Rappi, percebi que o restaurante não respondia. Verifiquei o telefone de contato, tentei ligar DIVERSAS VEZES, mandei mensagem no WhatsApp e só dava desligado., as mensagens bem chegavam.
Deram que meu pedido foi entregue, porém não recebi nada!
Vou solicitar as imagens da câmera do prédio e entrar na justiça se for preciso!
NÃO RECEBI NADA! Não vou pagar por isso.";Respondida;Sem considerações finais;Mau Atendimento;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/divida-indevida_nC-HeJAiRr_t9Jy7/;129870055;Divida indevida;19/09/2021 às 16:52;Rio de Janeiro - RJ;Já tentei de todas as formas falar com o suporte desde sexta feira mas não obtive resposta para meu problema, apareceu uma dívida para mim de um pedido que nunca tocou para mim,já mandei foto de todos meus pedido do dia da dívida que esse pedido não é meu ,vou mandar por aqui de novo comprovando que essa dívida não é minha,vcs podem ver isso ai no sistema de vcs que fica tudo gravado peço por gentileza que verifiquem essa dívida direito obg e uma boa tarde.;Respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/suporye_6jp5ErFCq14mHgzK/;129869833;Suporye;19/09/2021 às 16:41;Fortaleza - CE;A pessoa que me atendeu domingo as 16:37, não conseguiu ativar a minha localização sendo que eu já estava fazendo as compras, mexeu em alguma coisa que de dimunuiu minha taxa, e como se fosse minha culpa me tirou do pedido e me bloqueou 1 hora. Brincadeira um suporte desse.;Respondida;Sem considerações finais;Mau Atendimento;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/faco-pedido-na-rappi-mercado-mas-eles-nao-entregam_-J2Erm5DFVEaQf6o/;129869795;Faco pedido na Rappi Mercado mas eles nao entregam!;19/09/2021 às 16:39;Goiânia - GO;Ultimamente faço pedidos na Rappi Mercado, o valor é debitado do cartão e o pedido nunca sai pra entrega. Quando cancelamos, depois de horas e horas de atraso... perdemos além do tempo de espera, o valor que fica pendente de estorno pela operadora do cartão. Acho um absurdo, pois assim vão prendendo nosso limite e com o tempo fica difícil conferir se todos os estornos foram corretamente feitos.;Respondida;Sem considerações finais;Atraso na entrega;Problemas Gerais;Aplicativos;Não avaliado;Não avaliado
https://www.reclameaqui.com.br/rappi/rappi-bank_M4DrXj3tDs1HYWxf/;129869685;Rappi bank;20/09/2021 às 11:13;Rio de Janeiro - RJ;"Talvez eu vindo me expôr aqui, a Rappi resolva meu problema.

Me enviaram um convite através do whatsapp para preencher uma proposta cartão de crédito rappi, preenchi vai fazer quase um mês e não tive retorno nenhum até agora, não consigo suporte, não consigo falar com nenhum responsável. O que eu quero destacar é a falta de respeito e falta de retorno ao cliente.
Aguardando uma resposta o mas breve possível.";Não respondida;Sem considerações finais;NC;NC;NC;Não avaliado;Não avaliado
